GEOID,Dam_Name,Other_Names,Former_Names,NID_ID,Other_Structure_ID,Federal_ID,Owner_Names,Owner_Types,Primary_Owner_Type,Number_of_Associated_Structures,Is_Associated_Structure?,Designer_Names,Non-Federal_Dam_on_Federal_Property,Primary_Purpose,Purposes,Source_Agency,State_or_Federal_Agency_ID,Latitude,Longitude,State,County,City,Distance_to_Nearest_City_Miles,River_or_Stream_Name,Congressional_District,State_Regulated_Dam,State_Jurisdictional_Dam,State_Regulatory_Agency,State_Permitting_Authority,State_Inspection_Authority,State_Enforcement_Authority,Federally_Regulated_Dam,Federal_Agency_Owners,Federal_Agency_Involvement_Funding,Federal_Agency_Involvement_Design,Federal_Agency_Involvement_Construction,Federal_Agency_Involvement_Regulatory,Federal_Agency_Involvement_Inspection,Federal_Agency_Involvement_Operation,Federal_Agency_Involvement_Other,Built_Under_the_Authority_of_the_Secretary_of_Agriculture,NRCS_Watershed_Dam_Authorization,Primary_Dam_Type,Dam_Types,Core_Types,Foundation,Dam_Height_Ft,Hydraulic_Height_Ft,Structural_Height_Ft,NID_Height_Ft,NID_Height_Category,Dam_Length_Ft,Volume_Cubic_Yards,Year_Completed,Year_Completed_Category,Years_Modified,NID_Storage_Acre-Ft,Max_Storage_Acre-Ft,Normal_Storage_Acre-Ft,Surface_Area_Acres,Drainage_Area_Sq_Miles,Max_Discharge_Cubic_Ft/Second,Spillway_Type,Spillway_Width_Ft,Number_of_Locks,Length_of_Locks_ft,Lock_Width_Ft,Length_of_Secondary_Lock_Ft,Secondary_Lock_Width_Ft,Outlet_Gate_Type,Data_Last_Updated,Last_Inspection_Date,Inspection_Frequency,Hazard_Potential_Classification,Condition_Assessment,Condition_Assessment_Date,EAP_Prepared,EAP_Last_Revision_Date,Website_URL,Operational_Status,Operational_Status_Date,Inundation_Maps_Added_to_NID?,American_Indian/Alaska_Native/Native_Hawaiian,geometry,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
37037020702,Cape Fear 1970 Ash Basin Dam,NA,NA,NC05998,NA,NC05998,Duke Energy Corporation,Public Utility,Public Utility,NA,No,NA,NA,Flood Risk Reduction,Flood Risk Reduction;Other,North Carolina,CHATH-077,35.5829,-79.0499,North Carolina,Chatham,NA,NA,Deep River,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,27,27,25-50 feet,4600,NA,NA,Undetermined,NA,0,0,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-06-14,NA,High,Fair,NA,Yes,2021-07-07,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.0499, 35.5829)",37,037,020702,207.02,Census Tract 207.02,G5020,S,230107432,33274865,+35.6676277,-079.0132905
37027031201,Clement Dam,NA,NA,NC01293,NA,NC01293,William E Clement,Private,Private,NA,No,NA,NA,Recreation,Recreation,North Carolina,CALDW-010,35.9169,-81.4684,North Carolina,Caldwell,Oak Hill,1,Cedar Creek,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,20,25,25,25-50 feet,340,NA,1961,1960-1969,NA,40,40,20,4,63,500,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2015-05-20,NA,High,Poor,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.4684, 35.9169)",37,027,031201,312.01,Census Tract 312.01,G5020,S,150846806,0,+35.9347934,-081.3922821
37001021400,Garrison Lee Dam,NA,NA,NC06808,NA,NC06808,Charles E Jackson,Private,Private,NA,No,NA,NA,Other,Other,North Carolina,ALAMA-118,36.1889,-79.4364,North Carolina,Alamance,NA,NA,Buttermilk Creek,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Earth,Earth,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,NA,NA,High,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.4364, 36.1889)",37,001,021400,214,Census Tract 214,G5020,S,65186076,4520149,+36.2000650,-079.4059533
37179021021,Lake Providence Dam,NA,NA,NC04402,NA,NC04402,James Daniel Hollifield,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,UNION-059,35.0153,-80.7116,North Carolina,Union,NA,NA,Twelvemile Creek,"North Carolina, Congressional District 08",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,18,24,24,Less than 25 feet,290,NA,1988,1980-1989,NA,67,67,NA,9,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-09,NA,High,Satisfactory,NA,Yes,2017-10-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.7116, 35.0153)",37,179,021021,210.21,Census Tract 210.21,G5020,S,8454939,87218,+35.0098062,-080.7044534
37171930803,Reynolds Lake Dam,Devotion Dam,NA,NC00276,NA,NC00276,"Arcadia, LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,SURRY-031,36.443600000000004,-80.9284,North Carolina,Surry,Rockford,34,Mill Creek,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Concrete,Concrete;Arch,NA,NA,NA,93,100,100,51-100 feet,410,NA,1936,1930-1939,NA,1380,1380,1150,54,1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2020-05-14,NA,High,Fair,NA,Yes,2002-01-11,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.9284, 36.4436)",37,171,930803,9308.03,Census Tract 9308.03,G5020,S,154498670,842634,+36.4875310,-080.8740743
37119006013,Harwood Lake Dam,NA,NA,NC00220,NA,NC00220,Heirs Christian Center Church,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,MECKL-004,35.3194,-80.9764,North Carolina,Mecklenburg,Mount Holly,3,Catawba River,"North Carolina, Congressional District 12",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,22,25,25,25-50 feet,330,NA,1961,1960-1969,NA,58,58,48,NA,77,43,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2019-01-31,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.9764, 35.3194)",37,119,006013,60.13,Census Tract 60.13,G5020,S,4519502,316576,+35.3088811,-080.9814622
37007920100,Anson County Wwtp Upper Dam (Sludge Lagoon),NA,NA,NC06054,NA,NC06054,Anson County,Local Government,Local Government,0,No,NA,NA,Flood Risk Reduction,Flood Risk Reduction,North Carolina,ANSON-056,34.971,-79.9321,North Carolina,Anson,NA,NA,McCoy Creek,"North Carolina, Congressional District 08",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,1,20,20,Less than 25 feet,1050,NA,1970,1970-1979,NA,50,50,NA,6.3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-08-25,NA,High,Unsatisfactory,NA,Yes,2013-10-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.9321, 34.971)",37,007,920100,9201,Census Tract 9201,G5020,S,263233070,11326382,+34.9873922,-079.9330024
37183052704,Northshore Lake Dam,NA,NA,NC01231,NA,NC01231,City of Raleigh Public Utilities Department,Local Government,Local Government,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-175,35.8369,-78.5878,North Carolina,Wake,NA,NA,Marsh Creek,"North Carolina, Congressional District 02",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,12,15,15,Less than 25 feet,246,NA,1957,1950-1959,NA,63,63,40,8,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-07,NA,High,Fair,NA,Yes,2015-09-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.5878, 35.8369)",37,183,052704,527.04,Census Tract 527.04,G5020,S,2922352,30951,+35.8408976,-078.5922622
37001021201,Martin Pond Dam,NA,NA,NC01727,NA,NC01727,Oscar Covington,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,ALAMA-023,36.126,-79.3395,North Carolina,Alamance,NA,NA,Quaker Creek,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,19,19,Less than 25 feet,450,NA,NA,Undetermined,NA,50,50,49.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2014-10-30,NA,Low,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.3395, 36.126)",37,001,021201,212.01,Census Tract 212.01,G5020,S,35126538,2216513,+36.1058538,-079.3538343
37175960501,Line Runner Ridge Dam,Meany Dam,NA,NC01339,NA,NC01339,Line Runner Maintenance Corp.,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,TRANS-015,35.11558,-82.78968,North Carolina,Transylvania,Rosman,4,Gerren Creek-Tr,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,30,33,33,25-50 feet,400,NA,NA,Undetermined,NA,127,127,100,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-10-14,NA,High,Unsatisfactory,NA,Yes,2022-03-22,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.78968, 35.11558)",37,175,960501,9605.01,Census Tract 9605.01,G5020,S,92075896,379277,+35.1252393,-082.8064425
37087920702,Cataloochee Ranch Dam,NA,NA,NC03001,NA,NC03001,"Cataloochee Ranch Properties, LLC",Private,Private,0,No,NA,NA,Irrigation,Irrigation,North Carolina,HAYWO-014,35.5497,-83.091,North Carolina,Haywood,NA,NA,Evans Creek,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,19,23,23,Less than 25 feet,132,NA,NA,Undetermined,NA,5,5,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-04-12,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-83.091, 35.5497)",37,087,920702,9207.02,Census Tract 9207.02,G5020,S,23109707,0,+35.5317237,-083.0725236
37021002701,Msd Treatment Plant Dam,NA,NA,NC00320,NA,NC00320,Metropolitan Sewer District Buncombe County,Local Government,Local Government,0,No,NA,NA,Other,Other,North Carolina,BUNCO-058,35.6459,-82.5963,North Carolina,Buncombe,Alexander,6,French Broad River,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Rockfill,Rockfill,NA,NA,NA,65,75,75,51-100 feet,320,NA,1967,1960-1969,NA,385,385,276,11,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-23,NA,High,Satisfactory,NA,Yes,2021-10-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.5963, 35.6459)",37,021,002701,27.01,Census Tract 27.01,G5020,S,16263957,592066,+35.6756825,-082.6033401
37025040502,Lake Lynn Dam,NA,NA,NC00523,NA,NC00523,Angela R Belk,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,CABAR-005,35.39806,-80.53056,North Carolina,Cabarrus,Concord,1.7,Cold Water Creek,"North Carolina, Congressional District 08",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,23,31,31,25-50 feet,425,NA,1950,1950-1959,1999,161,161,120,13,814,82,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-04-11,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.53056, 35.39806)",37,025,040502,405.02,Census Tract 405.02,G5020,S,32889755,114966,+35.3789627,-080.5208637
37097060901,Mathis Lake Dam,NA,NA,NC01617,NA,NC01617,Richard D Mathis,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,IREDE-031,36.0425,-80.97833,North Carolina,Iredell,Statesville,13,Brushy Creek,"North Carolina, Congressional District 10",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,27,40,40,25-50 feet,290,NA,NA,Undetermined,NA,70,70,28,5,114,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-12-14,NA,High,Fair,NA,Yes,2015-07-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.97833, 36.0425)",37,097,060901,609.01,Census Tract 609.01,G5020,S,157522744,662125,+36.0168216,-080.9225821
37153970200,Hesse Dam,NA,NA,NC06774,NA,NC06774,Andrew N Hesse,Private,Private,NA,No,NA,NA,Other,Other,North Carolina,RICHM-061,35.0932,-79.7583,North Carolina,Richmond,NA,NA,NA,"North Carolina, Congressional District 08",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Earth,Earth,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,NA,NA,High,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.7583, 35.0932)",37,153,970200,9702,Census Tract 9702,G5020,S,457853644,7772947,+35.0967892,-079.8225512
37067004103,Shelton Lake Dam #2,NA,NA,NC06867,NA,NC06867,Christopher H Shelton,Private,Private,NA,No,NA,NA,Other,Other,North Carolina,FORSY-257,36.1392,-80.3808,North Carolina,Forsyth,NA,NA,NA,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Earth,Earth,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,NA,NA,High,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.3808, 36.1392)",37,067,004103,41.03,Census Tract 41.03,G5020,S,13871452,270616,+36.1364451,-080.3647845
37157041501,Ed Wilkins Dam,Ashcroft Lake Dam,NA,NC03998,NA,NC03998,"Ashcroft Lake Association, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,ROCKI-162,36.3264,-79.6935,North Carolina,Rockingham,NA,NA,Troublesome Creek,"North Carolina, Congressional District 06",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,19,24,24,Less than 25 feet,610,NA,1987,1980-1989,NA,62,62,37,4.4,68,296,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-06-23,NA,High,Unsatisfactory,NA,Yes,2022-08-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.6935, 36.3264)",37,157,041501,415.01,Census Tract 415.01,G5020,S,16468733,1777707,+36.3043263,-079.6907659
37063001806,Ridgefield Subdivision Swdp Dam #14,NA,NA,NC05629,NA,NC05629,"Ridgefield Community Association, Inc.",Private,Private,0,No,NA,NA,NA,NA,North Carolina,DURHA-120,36.0052,-78.8111,North Carolina,Durham,NA,NA,Chunky Pipe Creek,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,14,18,18,Less than 25 feet,220,NA,NA,Undetermined,2005,6,6,3,0.5,10,138,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-01,2022-03-09,NA,High,Satisfactory,NA,Yes,2004-06-16,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.8111, 36.0052)",37,063,001806,18.06,Census Tract 18.06,G5020,S,35567400,4427835,+36.0194166,-078.7902720
37057061102,Cedar Lodge Dam Upper,NA,NA,NC05505,NA,NC05505,John J. Collett III,Private,Private,0,No,NA,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,DAVID-089,35.83847,-80.08327,North Carolina,Davidson,NA,NA,Hamby Creek,"North Carolina, Congressional District 08",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,17,17,Less than 25 feet,367,NA,NA,Undetermined,NA,20.5,20.5,18.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-14,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.08327, 35.83847)",37,057,061102,611.02,Census Tract 611.02,G5020,S,24678146,0,+35.8323463,-080.0756219
37151030301,Bullins Lake Dam,NA,NA,NC05568,NA,NC05568,Sherry Pyrtle,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,RANDO-198,35.7312,-79.7943,North Carolina,Randolph,Asheboro,2,Penwood Branch,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,18,18,Less than 25 feet,240,NA,NA,Undetermined,NA,10.8,10.8,9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-23,NA,High,Fair,NA,Yes,2015-02-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.7943, 35.7312)",37,151,030301,303.01,Census Tract 303.01,G5020,S,12765635,0,+35.7438692,-079.7923373
37063002100,N. Durham Quarry West Dam,NA,NA,NC05166,NA,NC05166,Hanson Aggregates Southeast,Private,Private,0,No,NA,NA,Flood Risk Reduction,Flood Risk Reduction,North Carolina,DURHA-116,36.2136,-78.9509,North Carolina,Durham,Braggtown,12.8,Buffalo Creek,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,14,16,16,Less than 25 feet,0,NA,NA,Undetermined,NA,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2008-05-15,NA,High,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.9509, 36.2136)",37,063,002100,21,Census Tract 21,G5020,S,181415836,4257917,+36.1825702,-078.8798060
37175960403,Arrowhead Lake Dam,Stone'S Lake Dam,NA,NC00169,NA,NC00169,"Stone's Lake Propery Owners Association, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,TRANS-001,35.1371,-82.6507,North Carolina,Transylvania,Cedar Mountain,1,Clear Creek,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,19,23,23,Less than 25 feet,200,NA,1952,1950-1959,NA,100,100,60,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-21,NA,High,Fair,NA,Yes,2017-12-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.6507, 35.1371)",37,175,960403,9604.03,Census Tract 9604.03,G5020,S,72768869,1109904,+35.1272135,-082.7230437
37023021203,Willis Lake Dam,NA,NA,NC00094,NA,NC00094,Robin Chapman,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,BURKE-001,35.60803,-81.55646,North Carolina,Burke,Pleasant Grove,4,NA,"North Carolina, Congressional District 10",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,38,40,40,25-50 feet,255,NA,1955,1950-1959,NA,91,91,76,NA,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-09-07,NA,Significant,Poor,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.55646, 35.60803)",37,023,021203,212.03,Census Tract 212.03,G5020,S,96016041,24035,+35.6503914,-081.5375599
37085071004,Sherman Lakes Upper Dam,NA,NA,NC05294,NA,NC05294,Jessica M Rimby,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,HARNE-084,35.5476,-78.8186,North Carolina,Harnett,NA,NA,UT to Neal Creek,"North Carolina, Congressional District 13",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,10,12,12,Less than 25 feet,230,NA,NA,Undetermined,NA,14.4,14.4,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-04-28,NA,High,Unsatisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.8186, 35.5476)",37,085,071004,710.04,Census Tract 710.04,G5020,S,22884046,0,+35.5144493,-078.8005485
37171931001,Blue Dam,NA,NA,NC04277,NA,NC04277,Summer Lien Frye,Private,Private,0,No,NA,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,SURRY-047,36.417,-80.659,North Carolina,Surry,Rockford,23,Fisher River-Tr,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,19,19,Less than 25 feet,550,NA,NA,Undetermined,NA,19.4,19.4,16,2.6,108,222,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-22,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.659, 36.417)",37,171,931001,9310.01,Census Tract 9310.01,G5020,S,52901035,437959,+36.4149150,-080.6797970
37037020103,Governors Club Dam #5,NA,NA,NC05261,NA,NC05261,"Governors Club Property Owners Association, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,CHATH-066,35.8461,-79.0589,North Carolina,Chatham,NA,NA,Cub Creek,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,18,18,Less than 25 feet,200,NA,1996,1990-1999,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-11-18,NA,High,Fair,NA,Yes,2015-12-15,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.0589, 35.8461)",37,037,020103,201.03,Census Tract 201.03,G5020,S,28470171,113719,+35.8420429,-079.0539720
37071030501,Sunbeam Farm Lake Dam #2,NA,NA,NC01683,NA,NC01683,Linda B. Beam Family Trust,Private,Private,0,No,NA,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,GASTO-052,35.3882,-81.3352,North Carolina,Gaston,High Shoals,5,Little Beaver Dam Creek,"North Carolina, Congressional District 10",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,22,28,28,25-50 feet,220,NA,NA,Undetermined,NA,55,55,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-11-23,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.3352, 35.3882)",37,071,030501,305.01,Census Tract 305.01,G5020,S,37907548,175291,+35.3901247,-081.2927207
37021002803,Ridgeway Dam,Freeman Dam,NA,NC01900,NA,NC01900,Garrett Shreffler,Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,BUNCO-028,35.75173,-82.62961,North Carolina,Buncombe,NA,NA,UT to French Broad River,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,21,21,Less than 25 feet,294,NA,NA,Undetermined,NA,10,10,NA,9.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-03-10,NA,Significant,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.62961, 35.75173)",37,021,002803,28.03,Census Tract 28.03,G5020,S,29809425,88888,+35.7328817,-082.6147787
37097060100,Woods Drive Dam,NA,NA,NC01340,NA,NC01340,Connor Belair,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,IREDE-124,35.80225,-80.88369,North Carolina,Iredell,NA,NA,Fourth Creek,"North Carolina, Congressional District 10",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,23,27,27,25-50 feet,480,NA,NA,Undetermined,1979,38,38,27,3.2,38,32,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-12-14,NA,High,Fair,NA,Yes,2021-07-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.88369, 35.80225)",37,097,060100,601,Census Tract 601,G5020,S,7079116,22273,+35.7902418,-080.8718390
